vOTU,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
NODE_1826_length_4150_cov_3_12772,0,0,12.0010981,0,0,0,0,7.5256937,0,0,0,0,16.40578043,0,0
NODE_616_length_9037_cov_3_98007,0,0,40.65371982,37.65986992,41.35593067,0,0,19.08690431,50.03981844,46.23314179,0,0,17.39895547,35.47801727,30.94469933
NODE_1890_length_4048_cov_1_96895,0,0,3.950361458,0,0,0,0,5.853317322,0,0,0,0,10.81457275,0,0
NODE_1294_length_5410_cov_5_06032,0,0,9.325853316,0,0,0,50.33057848,15.77850756,0,0,0,31.28737325,27.477843,0,0
NODE_570_length_9479_cov_18_8818,0,0,42.35387538,0,0,0,20.24164569,42.24568154,0,0,0,17.04842583,50.83584876,0,0
NODE_1163_length_5818_cov_3_43189,0,0,9.925908221,0,0,0,7.364424108,13.88799514,0,0,0,0,19.09103148,0,0
NODE_2478_length_3358_cov_2_76991,0,0,7.375674874,0,0,0,0,13.30629901,0,0,0,0,14.45621459,0,0
NODE_562_length_9585_cov_5_27429,0,0,24.05220078,0,0,0,20.19956327,20.39572061,0,0,0,13.72813316,28.17674396,0,0
NODE_1702_length_4422_cov_3_13007,0,0,6.050553626,0,0,0,0,0,0,0,0,0,14.23550902,0,0
NODE_2943_length_2963_cov_8_06224,0,0,46.22922997,0,0,0,0,33.01125546,0,0,0,0,40.72017698,0,0
NODE_512_length_10173_cov_5_19895,0,0,17.42659453,0,0,0,8.753144083,20.06851653,0,0,0,0,23.68906411,0,0
NODE_666_length_8679_cov_4_88196,1398.44805,83.70280937,9.075830438,0,0,238.8427911,15.86507365,13.52443505,0,0,194.1787608,24.77449147,15.92758503,0,0
NODE_105_length_26642_cov_7_66175,0,0,21.3519537,0,0,0,34.5917521,26.68531003,0,0,0,24.07212187,35.3128906,0,0
NODE_1322_length_5314_cov_3_46473,0,0,14.30130857,0,0,0,0,10.25239432,0,0,0,0,18.28177774,0,0
NODE_630_length_8946_cov_3_91913,0,0,13.2262102,0,0,0,0,11.27036255,0,0,0,0,15.78044799,0,0
NODE_5108_length_2019_cov_2_78666,0,0,7.300668011,0,0,0,10.43644102,7.743829749,0,0,0,12.96191177,15.4861739,0,0
NODE_4926_length_2066_cov_2_7454,0,0,10.1759311,6.488345867,0,0,0,4.762637076,13.31025474,3.844103924,0,0,9.968534743,0,0
NODE_931_length_6868_cov_2_86364,0,0,0,0,0,0,18.13752452,0,0,0,0,15.26057593,13.02162841,0,0
NODE_1698_length_4429_cov_2_55144,0,0,6.650608531,0,0,0,5.512797475,9.270782094,0,0,0,0,13.72052937,0,0
NODE_965_length_6751_cov_4_55376,0,0,9.075830438,0,0,0,9.93145194,8.252813864,0,0,0,0,15.92758503,0,0
NODE_3664_length_2533_cov_7_12591,0,0,23.4021413,0,0,0,0,21.95902896,0,0,0,36.77862651,33.98865721,0,0
NODE_670_length_8610_cov_3_82396,0,0,8.100741218,0,0,0,0,9.379850119,0,0,0,0,16.73683878,0,0
NODE_782_length_7786_cov_3_53719,0,0,6.450590229,0,0,0,0,14.28791123,0,0,0,0,18.75997313,0,0
NODE_1270_length_5497_cov_419_412,0,522.0011566,1999.357941,158.8786491,65.52743352,0,1372.181582,1958.134602,287.0971401,82.97723425,0,1009.752083,2182.704482,145.525215,56.91380526
NODE_563_length_9583_cov_3_81654,0,0,10.00091508,0,7.326986803,0,0,9.634342176,0,9.800733427,0,0,12.76413858,0,0
NODE_482_length_10534_cov_5_84369,0,0,16.6765259,0,0,0,6.522775639,18.72334423,0,0,0,0,31.00913206,0,0
NODE_1127_length_5949_cov_4_11876,0,0,7.175656573,0,0,0,39.68372534,8.689085963,0,0,0,23.49745583,17.25181843,0,0
NODE_4705_length_2134_cov_4_56373,0,0,86.80794293,10.12731233,4.796532598,0,0,26.90344608,17.35387643,6.822418676,0,0,21.88663532,0,6.154023422
NODE_1288_length_5429_cov_4_23148,0,0,11.50105235,0,0,0,7.911495614,14.39697925,0,0,0,0,22.54875202,0,0
NODE_818_length_7521_cov_3_01594,0,0,7.550690888,0,0,0,0,10.07061427,0,0,0,0,15.92758503,0,0
NODE_2940_length_2967_cov_2_79567,0,0,0,0,0,0,0,7.343913659,0,0,0,0,14.12515624,0,0
NODE_3819_length_2460_cov_5_73555,0,0,31.70290082,0,0,0,18.6425136,27.77599027,0,0,0,16.60146336,36.04857582,0,0
NODE_1086_length_6159_cov_21_2258,0,0,121.9111549,7.758551142,0,0,0,93.8712132,16.23064818,0,0,0,108.3296488,8.187234756,0
NODE_1518_length_4836_cov_4_63271,0,0,5.67551931,0,0,0,23.31366261,6.616793495,0,0,0,13.60042959,13.68374511,0,0
NODE_416_length_11593_cov_10_4336,0,0,53.5048957,0,0,0,0,50.24400335,0,0,0,0,54.18321652,0,0
NODE_602_length_9164_cov_4_87693,0,0,13.05119418,0,0,0,0,15.4876595,0,0,0,0,25.05008177,0,0
NODE_1613_length_4621_cov_7_04534,0,0,7.950727492,0,0,0,9.005638624,11.01587049,0,0,0,0,23.17408446,0,0
NODE_723_length_8220_cov_4_3319,0,0,6.850626832,0,0,0,0,15.37859147,0,0,0,0,23.10051594,0,0
NODE_1133_length_5912_cov_5_19908,0,0,14.20129942,0,0,0,7.701083496,19.0505483,0,0,0,0,28.43423379,0,0
NODE_1061_length_6254_cov_13_5969,0,0,19.35177069,0,0,0,0,18.65063221,0,0,0,0,31.22983763,0,0
NODE_2066_length_3805_cov_3_0208,0,0,11.05101117,0,0,0,24.23947592,13.96070715,0,0,0,22.47582731,17.21503417,0,0
NODE_1754_length_4299_cov_2_94298,0,0,10.00091508,0,0,0,0,7.198489626,0,0,0,0,10.33637735,0,0
NODE_1690_length_4452_cov_4_37776,0,0,36.22831489,0,0,0,0,23.77682937,13.75954604,0,0,0,24.20404377,0,0
NODE_2702_length_3143_cov_8_97183,0,0,25.30231516,0,0,0,0,23.59504933,0,0,0,0,39.43272784,0,0
NODE_1323_length_5312_cov_4_5077,0,0,43.30396231,0,0,0,0,25.04928966,0,0,0,0,23.68906411,0,0
NODE_195_length_18901_cov_7_30887,0,253.9830701,9.900905933,0,0,0,592.268028,23.0133532,0,0,0,414.9727321,39.17523801,0,0
NODE_1592_length_4661_cov_3_25944,0,0,9.175839589,0,0,0,0,7.889253782,0,0,0,0,9.453555088,0,0
NODE_1417_length_5075_cov_8_11076,0,0,16.85154192,0,0,0,0,15.34223547,0,0,0,0,23.28443724,0,0
NODE_1273_length_5476_cov_4_0926,0,0,15.85145041,0,0,0,0,17.2691039,0,0,0,0,20.67275471,0,0
NODE_1361_length_5226_cov_4_90079,0,0,35.50324855,15.24246331,0,0,0,16.21477966,28.92312738,0,0,0,23.28443724,21.64043741,0
NODE_926_length_6909_cov_3_02626,0,0,7.625697751,0,0,0,0,10.6159544,0,0,0,0,16.51613321,0,0
NODE_465_length_10771_cov_3_85536,0,0,0,0,0,0,0,12.43375481,0,0,0,0,20.45204914,0,0
NODE_1221_length_5635_cov_5_50573,0,58.84561144,7.850718341,0,0,0,175.4837059,9.670698184,0,0,0,108.6757332,20.12099079,0,0
NODE_1902_length_4031_cov_4_03244,0,0,7.20065886,0,0,0,0,12.17926275,0,0,0,0,21.37165567,0,0
NODE_2609_length_3224_cov_5_25339,0,0,22.25203606,0,0,0,15.02342518,21.88631694,0,0,0,12.45109752,27.73533283,0,0
NODE_1166_length_5806_cov_3_13615,0,0,6.725615394,0,0,0,0,11.16129452,0,0,0,0,17.43573974,0,0
NODE_1428_length_5056_cov_3_5155,0,0,10.07592195,0,0,0,0,12.07019473,0,0,0,0,18.9806787,0,0
NODE_1075_length_6194_cov_17_0554,0,0,66.23106014,0,0,0,24.95487712,70.20345186,0,0,0,21.00723632,85.22913284,0,0
NODE_251_length_16428_cov_5_84957,0,0,25.20230601,0,0,0,0,26.39446196,0,0,0,0,30.82521076,0,0
NODE_659_length_8707_cov_7_96579,0,0,19.67680043,0,0,0,144.0481356,27.92141431,0,0,0,97.5655231,43.69970212,0,0
NODE_873_length_7137_cov_10_3657,0,0,41.62880904,0,0,0,0,37.88296056,0,0,0,0,53.30039425,0,0
NODE_4376_length_2251_cov_1_94991,0,0,0,4.565873017,0,0,0,7.089421601,0,0,0,0,10.11567179,0,0
NODE_2368_length_3460_cov_5_83495,0,0,12.50114385,0,0,0,11.44641919,21.2319088,0,0,0,0,22.84302611,0,0
NODE_288_length_15164_cov_4_24277,0,0,11.35103862,0,0,0,0,8.870866004,0,0,0,0,12.94805989,0,0
NODE_532_length_9929_cov_4_08355,0,0,22.35204521,0,0,0,20.95704689,17.55995197,0,0,0,16.34605623,21.73949828,0,0
NODE_780_length_7791_cov_3_99974,0,0,4.900448391,0,0,0,0,12.68824687,0,0,0,0,21.33487141,0,0
NODE_2389_length_3436_cov_3_09524,0,0,4.075372897,0,0,0,0,6.144165388,0,0,0,0,14.89762572,0,0
NODE_1198_length_5704_cov_3_64365,0,0,12.45113928,0,0,0,5.470715052,12.03383872,0,0,0,0,15.85401651,0,0
NODE_2380_length_3444_cov_2_28829,0,0,11.82608209,0,0,0,0,12.25197477,0,0,0,0,11.95488484,0,0
NODE_3079_length_2874_cov_2_47641,0,0,5.575510159,0,0,0,0,7.707473741,0,0,0,0,13.68374511,0,0
NODE_4258_length_2292_cov_2_88064,0,0,9.60087848,0,0,0,0,11.74299065,0,0,0,0,14.93440998,0,0
NODE_4086_length_2355_cov_2_42478,0,0,5.425496433,0,0,0,0,10.1796823,0,0,0,0,11.55025797,0,0
NODE_4466_length_2211_cov_2_64007,0,0,6.675610818,0,0,0,0,6.071453371,0,0,0,0,6.3268929,0,0
NODE_1447_length_4996_cov_3_72981,0,0,5.600512447,0,0,0,0,11.12493851,0,0,0,0,18.53926757,0,0
NODE_1502_length_4867_cov_4_92477,0,0,18.07665401,0,0,0,0,16.3602037,0,0,0,0,23.43157429,0,0
NODE_2113_length_4006_cov_11_5776,0,0,0,132.9939253,23.75605515,0,0,0,213.6380127,29.92167379,0,0,0,52.96718072,35.30925495
NODE_1461_length_5420_cov_6_32283,0,0,0,10.43628118,21.79212054,0,0,0,15.44438841,24.51914935,0,0,0,21.64043741,19.90237362
NODE_2309_length_3786_cov_3_00616,0,0,0,11.26019812,0,0,0,0,14.37732157,0,0,0,0,17.7582275,0
NODE_2696_length_3368_cov_3_46755,0,0,0,15.07081394,0,0,0,0,19.82497857,5.437156,0,0,0,19.41104954,0
NODE_4547_length_2326_cov_2_35491,0,0,0,0,8.611097892,0,0,0,0,11.01283827,0,0,0,7.764419815,8.423592344
NODE_1268_length_6086_cov_4_21506,0,0,0,28.21915504,0,0,0,0,50.65759398,0,0,0,0,23.37013489,0
NODE_189_length_21596_cov_9_67337,0,0,0,84.14251703,10.46172858,0,0,0,141.7514049,11.98252214,0,0,0,54.42781415,11.43513572
NODE_3432_length_2817_cov_4_62093,0,0,0,7.071953696,18.61961079,0,0,0,10.95147542,21.99104497,0,0,0,19.25729865,23.08849922
NODE_1107_length_6775_cov_6_94137,0,0,0,10.23030195,7.364754776,0,0,0,20.21810846,5.056208765,0,0,0,25.36889643,9.645667917
NODE_849_length_8118_cov_2_74538,0,0,0,0,8.837705732,0,0,0,0,8.900312688,0,0,0,12.4922596,7.463390107
NODE_950_length_7469_cov_17_566,0,0,0,64.26552096,9.064313571,0,0,0,79.69304418,9.800733427,0,0,0,91.28958941,8.074427894
NODE_5273_length_2108_cov_3_21481,0,0,0,8.136179737,20.77238527,0,0,0,14.9389357,30.40651572,0,0,0,21.52512424,35.00373606
NODE_2535_length_3538_cov_4_02182,0,0,0,24.33987947,5.211980303,0,0,0,46.50164946,7.341892179,0,0,0,22.17856551,5.324757854
NODE_2001_length_4187_cov_8_9211,0,0,12.25112098,34.91348014,10.83940831,0,0,4.762637076,61.72139222,15.8958892,0,0,0,33.24862941,13.35554019
NODE_1905_length_4394_cov_2_764,0,0,0,9.234735651,6.11841166,0,0,0,12.41167214,8.65789172,0,0,0,11.10850162,6.06673231
NODE_4322_length_2401_cov_2_33845,0,0,0,7.861540759,4.569924759,0,0,0,14.26499875,0,0,0,0,14.87539836,0
NODE_1426_length_5531_cov_6_57725,0,0,0,37.24791146,13.52093441,0,0,0,58.68867595,14.82231063,0,0,0,36.28520943,11.34784461
NODE_1553_length_5158_cov_5_59769,0,0,66.88111962,31.34317342,21.07452905,0,55.38046929,58.02418911,62.50765199,18.11230948,0,35.3738873,68.60264685,34.13269701,16.84718469
NODE_1129_length_6664_cov_9_12559,0,0,0,22.10843777,0,0,0,0,43.46893319,5.679576968,0,0,0,24.33107794,5.586631192
NODE_274_length_17318_cov_6_23571,0,0,0,22.10843777,0,0,0,0,41.33479952,0,0,0,0,26.09921314,0
NODE_2023_length_4156_cov_2_66008,0,0,0,5.698758803,7.742434508,0,0,0,8.761180333,8.242312918,0,0,0,9.72474363,8.379946787
NODE_1019_length_7182_cov_4_75011,0,0,8.225752656,8.651127822,0,0,0,8.616373946,10.895314,0,0,0,10.005319,24.1004516,0
NODE_1512_length_5270_cov_3_1139,0,0,0,20.59792339,0,0,0,0,28.13686761,0,0,0,0,17.14322395,0
NODE_3137_length_3005_cov_2_52644,0,0,0,5.836078293,0,0,0,0,7.300983611,9.696838727,0,0,0,8.955989193,6.677770096
NODE_18_length_55141_cov_5_43566,0,0,0,53.03965272,20.28140161,0,0,0,108.2792031,26.63167493,0,0,0,30.2504871,17.32728581
NODE_1135_length_6637_cov_4_68368,0,0,0,12.56473327,0,0,0,0,29.37241868,0,0,0,0,19.91073992,0
NODE_407_length_13484_cov_4_45126,0,0,0,9.440714885,10.83940831,0,0,0,14.60196722,11.53231177,0,0,0,23.216384,9.732959029
NODE_840_length_8176_cov_9_76148,0,0,41.07875871,21.76513904,0,0,0,28.57582245,43.80590167,0,0,0,27.77211709,36.59271121,0
NODE_1560_length_5143_cov_3_05267,0,0,0,0,0,0,0,0,6.683208075,6.787787109,0,0,0,16.95103534,0
NODE_853_length_8092_cov_10_9735,0,0,0,38.38079724,16.05138862,0,0,0,66.77591933,20.46725603,0,0,0,46.66339434,20.29518363
NODE_1225_length_6265_cov_4_13349,0,0,0,12.22143454,15.25826118,0,0,0,14.71429005,20.95209796,0,0,0,15.22133786,9.121921242
NODE_1213_length_6309_cov_4_60745,0,0,0,7.071953696,0,0,0,0,11.11995965,12.88294288,0,0,0,22.90888223,11.91523684
NODE_1044_length_7047_cov_4_96053,0,0,0,9.852673353,0,0,0,0,14.0403531,0,0,0,0,20.83324525,0
NODE_373_length_14212_cov_3_99816,0,0,0,15.37978279,0,0,0,0,15.72519547,0,0,0,0,20.02605309,0
NODE_848_length_8122_cov_4_39383,0,0,0,38.58677648,0,0,0,0,65.20339979,0,0,0,0,13.03038771,0
NODE_5487_length_2048_cov_2_63673,0,0,0,7.037623824,18.80845066,0,0,0,0,13.19462698,0,0,0,11.0700639,0
NODE_2199_length_3907_cov_4_59579,0,0,0,6.934634207,0,0,0,0,8.761180333,0,0,0,0,26.36827719,0
NODE_3041_length_3078_cov_4_89348,0,0,0,15.51710228,0,0,0,0,27.57525348,0,0,0,0,25.48420959,0
NODE_414_length_13332_cov_7_90081,0,0,0,23.27565343,0,0,0,0,35.66249687,0,0,0,0,43.93431608,0
NODE_2789_length_3290_cov_2_37032,0,0,0,11.26019812,0,0,0,0,18.92639598,0,0,0,0,10.76256212,0
NODE_991_length_7301_cov_3_91899,0,0,0,9.372055141,0,0,0,0,11.90621943,13.47167952,0,0,0,21.67887513,10.82409793
NODE_711_length_9465_cov_6_29299,0,0,0,30.82822533,20.5835454,0,0,0,49.25355867,18.87420395,0,0,0,31.17299243,13.26824908
NODE_2300_length_3793_cov_4_09203,0,0,0,11.39751761,0,0,0,0,11.56925095,0,0,0,0,16.02853001,0
NODE_949_length_7480_cov_4_32067,0,0,0,29.31771095,0,0,0,0,50.15214127,0,0,0,0,13.76070443,0
NODE_1338_length_5841_cov_3_26858,0,0,0,3.776285954,0,0,0,0,0,0,0,0,0,18.68073282,0
NODE_2785_length_3295_cov_5_125,0,0,10.32594482,14.3842165,33.12251251,0,0,0,22.85769484,50.14650884,0,0,8.166105952,22.52450501,29.67897821
NODE_2406_length_3680_cov_3_008,0,0,0,5.973397782,0,0,0,0,7.806436323,0,0,0,0,16.48978268,0
NODE_2029_length_4139_cov_5_83521,0,0,5.325487282,28.35647453,13.40763049,0,0,0,47.23174782,18.07767791,0,0,0,31.21143015,10.86774349
NODE_1193_length_6390_cov_29_314,0,0,5.550507871,73.77489559,16.73121213,0,0,0,126.4755007,18.32009888,0,0,0,77.7210736,16.80353913
NODE_443_length_12625_cov_5_70732,0,0,0,47.13491468,0,0,0,0,96.14833802,0,0,0,0,31.90330914,0
NODE_747_length_9023_cov_7_60995,0,0,0,38.75842584,16.08915659,0,0,0,74.02074153,17.14262561,0,0,0,36.0545831,13.66105909
NODE_936_length_7543_cov_11_6967,0,0,0,27.29224849,0,0,0,0,48.07416901,0,0,0,0,35.36270411,0
NODE_440_length_12721_cov_310_203,0,0,8.225752656,2324.509984,432.2166854,0,0,0,3888.728517,506.0018237,0,0,0,1704.78984,422.4016927
NODE_139_length_26108_cov_5_80747,0,0,0,17.13060628,8.384490053,0,0,0,23.86860027,7.895997249,0,0,0,31.55736965,11.91523684
NODE_433_length_12881_cov_4_78536,0,0,0,43.42728847,0,0,0,0,67.0567264,0,0,0,0,13.33788948,0
NODE_3135_length_3005_cov_3_5678,0,0,0,18.26349207,8.044578294,0,0,0,29.87787139,7.826734115,0,0,0,21.37137335,7.419744551
NODE_480_length_11977_cov_13_4029,0,0,0,54.61882685,5.740731928,0,0,0,93.73339728,8.519365453,0,0,0,73.87730141,5.673922304
NODE_470_length_12166_cov_5_73594,0,0,0,13.18267097,0,0,0,0,27.46293066,0,0,0,0,15.60571507,0
NODE_893_length_7822_cov_10_5503,0,0,0,110.0615706,18.35523498,0,0,0,190.2748652,24.31135995,0,0,0,40.628672,19.98966473
NODE_1136_length_6635_cov_3_94863,0,0,0,16.6156582,0,0,0,0,36.50491805,4.536735261,0,0,0,17.10478623,0
NODE_1869_length_4459_cov_13_6069,0,0,0,54.13820863,19.22389836,0,0,0,94.23884999,22.99536041,0,0,0,52.42905261,16.2361469
NODE_4585_length_2315_cov_5_88407,0,0,0,38.10615826,17.93978728,0,0,0,56.49838087,13.74873205,0,0,0,20.25667942,14.88313466
NODE_1500_length_5306_cov_3_07408,0,0,10.32594482,16.37534909,5.854035848,0,0,4.035516912,28.69848173,6.337576739,0,0,0,14.72164747,0
NODE_267_length_17479_cov_5_64514,0,0,0,17.64555437,44.90612015,0,0,0,33.92149308,53.47113926,0,0,0,21.29449791,41.41963282
NODE_2573_length_3485_cov_3_81166,0,0,0,16.75297769,54.95240102,0,0,0,26.90131654,61.81734688,0,0,0,24.06201388,54.86246412
NODE_773_length_8736_cov_4_80532,0,0,7.600695464,11.60349684,11.44369588,0,0,0,21.34133671,14.89157376,0,0,0,15.45196419,11.6533635
NODE_978_length_7358_cov_4_69725,0,0,0,15.37978279,30.28991452,0,0,0,21.62214377,43.01240607,0,0,0,21.48668652,25.09619481
NODE_325_length_15382_cov_5_47968,0,0,0,10.43628118,0,0,0,0,19.88113999,0,0,0,0,28.94360456,0
NODE_1976_length_4261_cov_4_46624,0,0,0,14.34988663,6.193947607,0,0,0,23.5877932,7.064839644,0,0,0,18.21948016,7.157871214
NODE_2450_length_3631_cov_3_00224,0,0,0,9.543704502,3.965637187,0,0,0,13.92803027,12.29420624,0,0,0,16.5282204,12.39533796
NODE_777_length_8691_cov_22_1454,0,0,7.625697751,115.5543502,52.27087493,0,0,0,196.0594907,59.0814531,0,0,0,106.3571764,52.68018631
NODE_938_length_7538_cov_3_03755,0,0,0,7.380922547,5.816267875,0,0,0,13.25409332,5.783471669,0,0,0,11.72350517,0
NODE_144_length_25548_cov_4_55596,0,0,0,11.80947607,0,0,0,0,18.81407315,0,0,0,0,24.25420249,0
NODE_1272_length_6079_cov_26_4152,0,0,0,54.5501671,0,0,0,0,64.02401013,0,0,0,0,85.2933048,0
NODE_668_length_9825_cov_5_15507,0,0,101.2592652,42.87801052,0,0,0,97.54317003,66.6074351,0,0,0,120.2845336,22.29387868,0
NODE_4952_length_2195_cov_3_16308,0,0,8.07573893,7.209273185,0,0,0,6.798573536,15.33206558,0,0,0,7.724694819,17.52760117,0
NODE_2130_length_3977_cov_3_02932,0,0,0,7.346592674,0,0,0,0,12.86096344,0,0,0,0,11.49287884,0
NODE_2169_length_3939_cov_6_13311,0,0,0,21.45617019,0,0,0,0,29.93403281,7.653576281,0,0,0,32.28768636,6.328605647
NODE_828_length_8269_cov_3_66521,0,0,17.5016014,34.91348014,0,0,0,6.980353577,55.71212109,0,0,0,0,20.60261892,0
NODE_201_length_20834_cov_19_0398,0,0,0,74.94211125,0,0,0,0,157.5889232,0,0,0,0,105.5499842,0
NODE_1572_length_5110_cov_4_71632,0,0,8.550782397,12.42741378,41.69584243,0,0,0,19.65649434,42.90851137,0,0,0,22.25544096,27.14753595
NODE_1296_length_5992_cov_4_50682,0,0,0,46.17367826,0,0,0,0,82.55727622,6.406839873,0,0,0,24.94608149,0
NODE_834_length_8220_cov_4_38665,0,0,0,11.84380595,0,0,0,0,18.19629762,0,0,0,0,17.33541256,0
NODE_282_length_17053_cov_5_51182,0,0,0,11.46617735,51.3266756,0,0,0,19.88113999,48.44956207,0,0,0,21.48668652,52.98570521
NODE_672_length_9777_cov_3_88541,0,0,0,8.685457694,0,0,0,0,11.00763683,11.94789057,0,0,0,20.25667942,11.74065461
NODE_1414_length_5580_cov_74_8536,0,0,8.775802986,282.7064985,13.14325468,0,0,0,468.3300179,14.71841592,0,0,0,200.5295949,0
NODE_966_length_7382_cov_6_70738,0,0,0,14.07524765,0,0,0,0,21.00436823,0,0,0,0,37.9764692,0
NODE_4636_length_2299_cov_22_8182,0,0,12.62615529,173.3658552,0,0,0,0,330.2852663,6.926313376,0,0,0,124.5766565,0
NODE_1317_length_5913_cov_4_80539,0,0,0,9.475044758,0,0,0,0,15.21974276,3.913367058,0,0,0,23.71607439,0
NODE_2050_length_4099_cov_3_41271,0,0,0,0,171.4665984,0,0,0,0,259.3904359,0,0,0,18.83448371,239.264939
NODE_2073_length_4062_cov_65_0287,0,0,26.82745471,216.1065462,0,0,0,0,359.2083937,0,0,0,0,143.9108306,0
NODE_1499_length_5311_cov_3_12291,0,0,0,8.067519993,8.23341816,0,0,0,12.91712485,11.74010117,0,0,0,13.37632721,10.60587015
NODE_1542_length_5183_cov_9_10179,0,0,0,36.21801529,26.81526098,0,0,0,53.07253471,25.00399129,0,0,0,43.54993886,18.11290582
NODE_3102_length_3032_cov_2_86228,0,0,0,9.612364247,4.494388812,0,0,0,19.82497857,5.263998166,0,0,0,13.1841386,7.768909001
NODE_108_length_28764_cov_14_2639,0,0,0,54.34418787,8.34672208,0,0,0,90.13906689,14.23357399,0,0,0,70.30259328,13.18095797
NODE_3257_length_2921_cov_4_33182,0,0,0,11.1572085,27.26847666,0,0,0,14.0403531,27.25504314,0,0,0,19.98761537,16.89083024
NODE_963_length_7402_cov_3_52266,0,0,0,5.424119825,0,0,0,0,8.648857508,10.42410163,0,0,0,19.64167587,9.514731248
NODE_404_length_13518_cov_7_45332,0,0,0,16.06638024,9.706369115,0,0,0,26.56434806,8.623260153,0,0,0,34.01738384,10.5622246
NODE_2262_length_3828_cov_4_55473,0,0,0,10.23030195,0,0,0,0,13.19793191,11.77473274,0,0,0,22.6782559,11.52242683
NODE_542_length_11205_cov_11_6464,0,0,0,71.81809287,16.69344416,0,0,0,125.8015638,19.25515119,0,0,0,63.42224107,14.75219799
NODE_554_length_11016_cov_7_78414,0,0,0,100.826835,45.47263975,0,0,0,183.1423658,50.94303488,0,0,0,30.44267571,50.32332628
NODE_1279_length_6048_cov_4_56416,0,0,4.300393486,20.87256236,33.840104,0,0,0,30.27100128,34.97788255,0,0,0,20.64105664,22.2155881
NODE_987_length_7314_cov_6_0197,0,0,19.10174781,21.45617019,6.911539098,0,0,6.798573536,43.35661037,5.644945402,0,0,6.253324378,19.06511004,0
NODE_1062_length_6923_cov_4_53291,0,0,0,9.852673353,0,0,0,0,13.64722321,0,0,0,0,21.21762247,0
NODE_1216_length_6293_cov_8_98028,0,0,0,23.41297292,0,0,0,0,58.29554606,0,0,0,0,40.74398517,0
NODE_4309_length_2406_cov_3_01021,0,0,0,0,0,0,0,0,10.72682977,0,0,0,0,16.29759407,0
NODE_1270_length_6081_cov_33_6663,0,0,0,123.0725922,0,0,0,7.343913659,144.1663456,0,0,0,10.04210327,152.3286917,0
NODE_1933_length_4337_cov_3_38977,0,0,0,12.18710467,0,0,0,0,16.34297101,0,0,0,0,18.87292143,0
NODE_1012_length_7209_cov_3_49567,0,0,0,10.09298246,0,0,0,0,13.92803027,0,0,0,0,19.44948726,0
NODE_482_length_11954_cov_4_00849,0,0,0,8.17050961,0,0,0,0,10.67066835,13.36778482,0,0,0,22.3323164,10.9550346
NODE_1282_length_6045_cov_2_69566,0,0,0,9.028756418,0,0,0,0,20.04962422,0,0,0,0,12.53069733,0
NODE_297_length_16472_cov_25_2933,0,0,9.750892207,100.9984843,15.03165334,0,0,0,167.1925247,14.37210026,0,0,0,107.0490554,10.91138905
NODE_1425_length_5542_cov_3_81301,0,0,0,18.19483232,0,0,0,0,27.85606055,7.54968158,0,0,0,21.4482488,0
NODE_2491_length_3588_cov_3_82847,0,0,0,8.719787567,0,0,0,0,10.67066835,12.15567998,0,0,0,21.1023093,7.157871214
NODE_2259_length_3831_cov_5_0384,0,0,0,21.49050007,0,0,0,0,31.05726105,7.861365682,0,0,0,27.40609568,5.106530074
NODE_2122_length_3995_cov_4_56117,0,0,0,12.70205275,0,0,0,0,19.82497857,7.272629045,0,0,0,17.412288,0
NODE_471_length_12132_cov_4_58773,0,0,13.65124909,8.61679795,15.48486902,0,0,8.870866004,16.00600253,16.4153627,0,0,8.865006912,13.87601759,13.26824908
NODE_1305_length_5966_cov_4_03079,0,0,0,7.071953696,11.51923183,0,0,0,12.35551073,24.72693875,0,0,0,21.83262602,19.59685473
NODE_3720_length_2657_cov_3_11645,0,86.57745131,106.2347205,16.78730756,0,0,98.51495336,207.3019588,38.91985879,9.76610186,0,86.51916479,109.8010192,13.60695354,7.899845669
NODE_1258_length_6131_cov_3_53785,0,0,0,10.74525003,0,0,0,0,14.9389357,0,0,0,0,15.60571507,0
NODE_2360_length_3732_cov_24_6231,0,0,6.025551338,79.02736606,11.51923183,0,0,0,112.8844389,13.54094265,0,0,0,88.48363572,7.463390107
NODE_770_length_8769_cov_4_15917,0,0,0,11.36318773,28.43928383,0,0,0,18.36478185,33.86967241,0,0,0,20.02605309,27.45305484
NODE_765_length_8825_cov_5_57799,0,0,0,7.071953696,0,0,0,0,17.18539219,0,0,0,0,21.02543386,0
NODE_244_length_18579_cov_52_1921,0,0,0,206.1508832,23.75605515,0,0,0,363.7013067,67.35839758,0,0,0,274.0609568,64.37719537
NODE_1075_length_6893_cov_4_31471,0,0,0,9.50937463,130.6394193,0,0,0,13.53490039,143.8248973,0,0,0,18.45010649,127.3140874
NODE_104_length_29938_cov_7_65385,0,0,0,43.70192745,0,0,0,0,70.76337961,0,0,0,0,42.74274671,0
NODE_1508_length_5290_cov_4_80325,0,0,0,10.77957991,8.195650187,0,0,0,12.86096344,10.4587332,0,0,0,21.87106374,9.558376804
NODE_1334_length_5852_cov_4_45886,0,0,0,17.88586347,8.648865866,0,0,0,26.50818665,8.519365453,0,0,0,20.41043031,6.721415652
NODE_1710_length_4789_cov_4_70765,0,0,0,5.458449697,0,0,0,0,7.637952085,0,0,0,0,26.25296403,0
